Board 4 took 26846 moves
Board 4 took 12165 moves
Board 4 took 9133 moves
Board 4 took 5016 moves
Board 4 took 9671 moves
Board 4 took 12523 moves
Board 4 took 6421 moves
Board 4 took 15248 moves
Board 4 took 7725 moves
Board 4 took 6373 moves
Board 4 took 4568 moves
Board 4 took 21376 moves
Board 4 took 57015 moves
Board 4 took 12682 moves
Board 4 took 27209 moves
Board 4 took 24235 moves
Board 4 took 23398 moves
Board 4 took 4185 moves
Board 4 took 9669 moves
Board 4 took 8984 moves
Board 4 took 20060 moves
Board 4 took 14199 moves
Board 4 took 33406 moves
Board 4 took 22871 moves
Board 4 took 12429 moves
Board 4 took 8919 moves
Board 4 took 90236 moves
Board 4 took 11814 moves
Board 4 took 13983 moves
Board 4 took 24096 moves
Board 4 took 10687 moves
Board 4 took 7184 moves
Board 4 took 12936 moves
Board 4 took 8688 moves
Board 4 took 14267 moves
Board 4 took 9224 moves
Board 4 took 2180 moves
Board 4 took 34598 moves
Board 4 took 8954 moves
Board 4 took 14466 moves
Board 4 took 11395 moves
Board 4 took 16117 moves
Board 4 took 4857 moves
Board 4 took 11128 moves
Board 4 took 7077 moves
Board 4 took 9333 moves
Board 4 took 8425 moves
Board 4 took 10591 moves
Board 4 took 44664 moves
Board 4 took 11771 moves
Board 4 took 10091 moves
Board 4 took 22835 moves
Board 4 took 39832 moves
Board 4 took 12579 moves
Board 4 took 26894 moves
Board 4 took 27667 moves
Board 4 took 15089 moves
Board 4 took 19128 moves
Board 4 took 8103 moves
Board 4 took 8767 moves
Board 4 took 11963 moves
Board 4 took 25277 moves
Board 4 took 2867 moves
Board 4 took 23282 moves
Board 4 took 28306 moves
Board 4 took 8058 moves
Board 4 took 6541 moves
Board 4 took 10132 moves
Board 4 took 4956 moves
Board 4 took 15995 moves
Board 4 took 25134 moves
Board 4 took 17268 moves
Board 4 took 2935 moves
Board 4 took 12423 moves
Board 4 took 13262 moves
Board 4 took 3311 moves
Board 4 took 8413 moves
Board 4 took 18844 moves
Board 4 took 24957 moves
Board 4 took 4563 moves
Board 4 took 13663 moves
Board 4 took 12593 moves
Board 4 took 6854 moves
Board 4 took 17051 moves
Board 4 took 41604 moves
Board 4 took 7755 moves
Board 4 took 10853 moves
Board 4 took 31824 moves
Board 4 took 9014 moves
Board 4 took 5656 moves
Board 4 took 11505 moves
Board 4 took 4294 moves
Board 4 took 8782 moves
Board 4 took 19294 moves
Board 4 took 6938 moves
Board 4 took 17029 moves
Board 4 took 26730 moves
Board 4 took 34379 moves
Board 4 took 3177 moves
Board 4 took 8305 moves
Board 4 took 15891 moves
Board 4 took 11505 moves
Board 4 took 42081 moves
Board 4 took 9460 moves
Board 4 took 8224 moves
Board 4 took 16814 moves
Board 4 took 4762 moves
Board 4 took 8850 moves
Board 4 took 13390 moves
Board 4 took 40948 moves
Board 4 took 104132 moves
Board 4 took 20384 moves
Board 4 took 13119 moves
Board 4 took 19689 moves
Board 4 took 3615 moves
Board 4 took 19457 moves
Board 4 took 2102 moves
Board 4 took 11319 moves
Board 4 took 15852 moves
Board 4 took 39062 moves
Board 4 took 31504 moves
Board 4 took 73369 moves
Board 4 took 16069 moves
Board 4 took 6821 moves
Board 4 took 24437 moves
Board 4 took 3925 moves
Board 4 took 7341 moves
Board 4 took 12679 moves
Board 4 took 21711 moves
Board 4 took 3449 moves
Board 4 took 5257 moves
Board 4 took 24941 moves
Board 4 took 7254 moves
Board 4 took 19323 moves
Board 4 took 20872 moves
Board 4 took 24159 moves
Board 4 took 6326 moves
Board 4 took 10895 moves
Board 4 took 13141 moves
Board 4 took 12943 moves
Board 4 took 31403 moves
Board 4 took 6879 moves
Board 4 took 17753 moves
Board 4 took 4708 moves
Board 4 took 5828 moves
Board 4 took 37033 moves
Board 4 took 54740 moves
Board 4 took 11709 moves
Board 4 took 19477 moves
Board 4 took 18606 moves
Board 4 took 8190 moves
Board 4 took 2086 moves
Board 4 took 5130 moves
Board 4 took 36645 moves
Board 4 took 25993 moves
Board 4 took 18235 moves
Board 4 took 6601 moves
Board 4 took 2883 moves
Board 4 took 27668 moves
Board 4 took 24848 moves
Board 4 took 14746 moves
Board 4 took 5835 moves
Board 4 took 30957 moves
Board 4 took 15967 moves
Board 4 took 19159 moves
Board 4 took 5115 moves
Board 4 took 24790 moves
Board 4 took 31039 moves
